id,name,url,institution
675,Origens da Vida no Contexto Cósmico,https://www.classcentral.com/course/origensdavida-2579,Universidade de São Paulo
676,Confronting The Big Questions: Highlights of Modern Astronomy,https://www.classcentral.com/course/astronomy-704,University of Rochester
677,Oceanography: a key to better understand our world,https://www.classcentral.com/course/oceanography-8578,University of Barcelona
678,Estrategias para ganar. Meteorología en la vuelta al mundo,https://www.classcentral.com/course/estrategiasparaganar-meteorologia-6762,University of Barcelona
679,From Climate Science to Action,https://www.classcentral.com/course/climate-science-1328,Online Learning Campus – World Bank Group
680,A Brief History of Human Spaceflight,https://www.classcentral.com/course/human-spaceflight-4535,University of Houston System
681,Global Warming II: Create Your Own Models in Python,https://www.classcentral.com/course/global-warming-model-5704,The University of Chicago 
682,Wasser in der Schweiz,https://www.classcentral.com/course/wasser-schweiz-9583,University of Zurich
683,Introduction to Acoustics (Part 2),https://www.classcentral.com/course/acoustics2-2288,Korea Advanced Institute of Science and Technology
684,结构生物化学（Structural Biochemistry),https://www.classcentral.com/course/shengwu-huaxue-4553,Nanjing University
685,Biosphere 2 Science for the Future of Our Planet,https://www.classcentral.com/course/biosphere-science-future-10470,University of Arizona
686,Wood Science: Beyond Building,https://www.classcentral.com/course/wood-science-8134,West Virginia University
687,Exploring Light: Hands-on Activities and Strategies for Teachers,https://www.classcentral.com/course/explorelight-3589,Exploratorium
688,"Engineering Life: Synbio, Bioethics & Public Policy",https://www.classcentral.com/course/synbioethics-3248,Johns Hopkins University
689,Thomas Berry的世界观：地球社区的繁荣 (The Worldview of Thomas Berry: The Flourishing of the Earth Community),https://www.classcentral.com/course/diqiu-fanrong-9461,Yale University
690,宇宙之旅：展现生命 (Journey of the Universe: The Unfolding of Life),https://www.classcentral.com/course/yuzhou-zhi-lu-9462,Yale University
691,宇宙之旅：对话 (Journey of the Universe: Weaving Knowledge and Action),https://www.classcentral.com/course/yuzhou-duihua-9460,Yale University
692,Introduction to Algae,https://www.classcentral.com/course/algae-10442,"University of California, San Diego"
693,Algae Biotechnology,https://www.classcentral.com/course/algae-biotechnology-23182,"University of California, San Diego"
694,人体生理学导论（中文版）,https://www.classcentral.com/course/sheng-li-xue-4208,Duke University
695,Materials Data Sciences and Informatics,https://www.classcentral.com/course/material-informatics-6534,Georgia Institute of Technology
696,"Global Postharvest Loss Prevention: Fundamentals, Technologies, and Actors",https://www.classcentral.com/course/postharvestloss-2990,University of Illinois at Urbana-Champaign
697,电磁学上——恒定电场,https://www.classcentral.com/course/dianci-2356,Peking University
698,生物学概念与途径,https://www.classcentral.com/course/biologyconcept-9647,Peking University
699,生物演化,https://www.classcentral.com/course/biologicalevolution-2357,Peking University
700,大学化学,https://www.classcentral.com/course/da-xue-hua-xue-4514,Peking University
701,遗传学实验,https://www.classcentral.com/course/genetic-lab-4796,Peking University
702,电磁学下——恒磁场与时变电磁场,https://www.classcentral.com/course/dianci-2-4536,Peking University
703,Введение в математические методы физики,https://www.classcentral.com/course/vvedenie-v-mat-metody-9890,Higher School of Economics
704,Chemical Biology,https://www.classcentral.com/course/chemical-biology-21800,University of Geneva
705,Physique des particules – une introduction,https://www.classcentral.com/course/physique-particules-5837,University of Geneva
706,Classical papers in molecular genetics,https://www.classcentral.com/course/papers-molecular-genetics-5872,University of Geneva
707,Climate Change and Water in Mountains: A Global Concern,https://www.classcentral.com/course/climate-changes-mountains-water-10522,University of Geneva
708,[New] Genetic Epidemiology Foundations,https://www.classcentral.com/course/genetic-epidemiology-32239,University of Colorado System
709,Mécanique : Solide Indéformable,https://www.classcentral.com/course/mecanique-solide-5039,École Polytechnique Fédérale de Lausanne
710,Global Arctic,https://www.classcentral.com/course/global-arctic-11729,École Polytechnique Fédérale de Lausanne
711,Mécanique Lagrangienne,https://www.classcentral.com/course/mecanique-lagrangienne-5084,École Polytechnique Fédérale de Lausanne
712,Introduction aux Systèmes d’Information Géographique – Partie 2,https://www.classcentral.com/course/intro-sig-2-7334,École Polytechnique Fédérale de Lausanne
713,Planification et Design de Systèmes et Technologies d’Assainissement,https://www.classcentral.com/course/sanitation-fr-6886,École Polytechnique Fédérale de Lausanne
714,Thermodynamique : applications,https://www.classcentral.com/course/thermo-apps-6343,École Polytechnique Fédérale de Lausanne
715,Transmission electron microscopy for materials science,https://www.classcentral.com/course/m-scopy-1-4752,École Polytechnique Fédérale de Lausanne
716,Electric Industry Operations and Markets,https://www.classcentral.com/course/electricity-1373,Moscow Institute of Physics and Technology
717,基礎光學一 (Introduction to Optics (1)),https://www.classcentral.com/course/ji-chu-guang-xue-4214,National Taiwan University
718,材料力學一 (Mechanics of Materials (1)),https://www.classcentral.com/course/mechanics-of-materials-1-5053,National Taiwan University
719,普通物理學-電磁學、光學及近代物理 (General Physics (1)),https://www.classcentral.com/course/wuli-2714,National Taiwan University
720,Sistemas agrosilvopastoriles: una alternativa climáticamente inteligente para la ganadería,https://www.classcentral.com/course/sistemas-agrosilvopastoriles-12683,Universidad Nacional Autónoma de México
721,Charles Darwin: El origen del evolucionismo moderno,https://www.classcentral.com/course/darwin-origen-evolucionismo-moderno-17354,Universidad Nacional Autónoma de México
722,Introducción a la geotermia,https://www.classcentral.com/course/geotermia-9053,Universidad Nacional Autónoma de México
723,Fundamentos de agrotecnología,https://www.classcentral.com/course/fundamentos-agrotecnologia-13292,Universidad Nacional Autónoma de México
724,Seguridad hídrica,https://www.classcentral.com/course/seguridad-hidrica-19217,Universidad Nacional Autónoma de México
725,Introducción al estudio de los bienes comunes,https://www.classcentral.com/course/estudio-bienes-comunes-9967,Universidad Nacional Autónoma de México
726,Agricultura urbana y periurbana,https://www.classcentral.com/course/agricultura-urbana-9724,Universidad Nacional Autónoma de México
727,Una aproximación a la química del carbono,https://www.classcentral.com/course/qimica-carbono-19110,Universidad Nacional Autónoma de México
728,"Física: Vectores, Trabajo y Energía",https://www.classcentral.com/course/fisica-vectores-trabajo-energia-11643,Tecnológico de Monterrey
729,Física: Dimensión y Movimiento,https://www.classcentral.com/course/fisica-dimension-movimiento-11320,Tecnológico de Monterrey
730,Conceptos y Herramientas para la Física Universitaria,https://www.classcentral.com/course/cyhfisica-1150,Tecnológico de Monterrey
731,Mind of the Universe – Genetic Privacy: should we be concerned?,https://www.classcentral.com/course/mind-of-the-universe-genetic-privacy-10675,Leiden University
732,On Being a Scientist,https://www.classcentral.com/course/scientist-9969,Leiden University
733,Women in environmental biology,https://www.classcentral.com/course/women-environmental-biology-17295,Universitat Autònoma de Barcelona (Autonomous University of Barcelona)
734,Fundamentals of waves and vibrations,https://www.classcentral.com/course/fundamentals-waves-vibrations-12271,École Polytechnique
735,Les deux infinis et nous – Voyages de l’infiniment grand à l’infiniment petit,https://www.classcentral.com/course/physique-2-infinis-et-nous-10674,École Polytechnique
736,Quantum Optics 2 – Two photons and more,https://www.classcentral.com/course/quantum-optics-two-photons-16900,École Polytechnique
737,Fundamentals of Fluid-Solid Interactions,https://www.classcentral.com/course/fsi-4880,École Polytechnique
738,Vers l’infiniment petit – Voyages de l’infiniment grand à l’infiniment petit,https://www.classcentral.com/course/physique-infiniment-petit-10177,École Polytechnique
739,Density Functional Theory,https://www.classcentral.com/course/density-functional-theory-27988,École Polytechnique
740,D’un infini à l’autre – Voyages de l’infiniment grand à l’infiniment petit,https://www.classcentral.com/course/physique-2-infinis-liens-12182,École Polytechnique
741,Vers l’infiniment grand – Voyages de l’infiniment grand à l’infiniment petit,https://www.classcentral.com/course/physique-2-infinis-infiniment-grand-12528,École Polytechnique
742,Создание научно-технического текста,https://www.classcentral.com/course/scientific-technical-texts-4451,National Research Nuclear University MEPhI
743,Физика в опытах. Часть 1. Механика,https://www.classcentral.com/course/fizika-v-opitah-mehanika-5281,National Research Nuclear University MEPhI
744,Физика в опытах. Часть 3. Колебания и молекулярная физика,https://www.classcentral.com/course/kolebanija-i-molekuljarnaja-fizika-5283,National Research Nuclear University MEPhI
745,Элементы атомной и ядерной физики,https://www.classcentral.com/course/elementy-atomnoj-i-yadernoj-fiziki-4415,National Research Nuclear University MEPhI
746,Физика как глобальный проект,https://www.classcentral.com/course/physics-global-project-4414,National Research Nuclear University MEPhI
